Origin,Dest,Cancelled,Diverted,ArrDelay_YN,DepDelay_YN,Flights_Count,Origin_airport,Origin_city,Origin_state,Origin_lat,Origin_long,Dest_airport,Dest_city,Dest_state,Dest_lat,Dest_long
PIT,GRB,0.0,1.0,0.0,1.0,1,Pittsburgh International,Pittsburgh,PA,40.49146583,-80.23287083,Austin Straubel International,Green Bay,WI,44.48507333,-88.12959000000001
RDU,GRB,0.0,1.0,0.0,1.0,1,Raleigh-Durham International,Raleigh,NC,35.87763889,-78.78747222,Austin Straubel International,Green Bay,WI,44.48507333,-88.12959000000001
ATL,GRK,0.010903426791277258,0.009345794392523364,0.46417445482866043,0.35358255451713394,642,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Robert Gray AAF,Killeen,TX,31.06489778,-97.82779778
DFW,GRK,0.03669008587041374,0.00078064012490242,0.4652615144418423,0.4964871194379391,2562,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372,Robert Gray AAF,Killeen,TX,31.06489778,-97.82779778
IAH,GRK,0.03238095238095238,0.0,0.4057142857142857,0.4247619047619048,525,George Bush Intercontinental,Houston,TX,29.98047222,-95.33972222,Robert Gray AAF,Killeen,TX,31.06489778,-97.82779778
ATL,GRR,0.01257396449704142,0.004437869822485207,0.46005917159763315,0.3690828402366864,1352,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
BWI,GRR,0.0,1.0,0.0,0.0,1,Baltimore-Washington International,Baltimore,MD,39.17540167,-76.66819833,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
CLE,GRR,0.017605633802816902,0.0008802816901408451,0.4471830985915493,0.29401408450704225,1136,Cleveland-Hopkins Intl,Cleveland,OH,41.41089417,-81.84939667,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
CLT,GRR,0.0,1.0,0.0,1.0,1,Charlotte/Douglas International,Charlotte,NC,35.21401111,-80.94312583,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
CMH,GRR,0.0,1.0,0.0,1.0,1,Port Columbus Intl,Columbus,OH,39.99798528,-82.89188278,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
CVG,GRR,0.013708513708513708,0.001443001443001443,0.4199134199134199,0.2554112554112554,1386,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
DCA,GRR,0.035830618892508145,0.003257328990228013,0.2280130293159609,0.1986970684039088,307,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
DEN,GRR,0.011661807580174927,0.0,0.4897959183673469,0.43731778425655976,343,Denver Intl,Denver,CO,39.85840806,-104.6670019,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
DFW,GRR,0.013871374527112233,0.008827238335435058,0.4766708701134931,0.45901639344262296,793,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
DTW,GRR,0.009497427779976256,0.0003957261574990107,0.4942619707162643,0.3589236248516027,2527,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
EWR,GRR,0.011804384485666104,0.00505902192242833,0.46037099494097805,0.3642495784148398,593,Newark Intl,Newark,NJ,40.69249722,-74.16866056,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
IAH,GRR,0.01680672268907563,0.0056022408963585435,0.49019607843137253,0.5014005602240896,714,George Bush Intercontinental,Houston,TX,29.98047222,-95.33972222,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
LGA,GRR,0.12672176308539945,0.0027548209366391185,0.34710743801652894,0.29201101928374656,363,LaGuardia,New York,NY,40.77724306,-73.87260917,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
MCO,GRR,0.0078125,0.0,0.4765625,0.2578125,128,Orlando International,Orlando,FL,28.42888889,-81.31602778,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
MEM,GRR,0.019337016574585635,0.0027624309392265192,0.3370165745856354,0.34806629834254144,362,Memphis International,Memphis,TN,35.04241667,-89.97666667,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
MKE,GRR,0.017684887459807074,0.001607717041800643,0.5088424437299035,0.430064308681672,1244,General Mitchell International,Milwaukee,WI,42.94722222,-87.89658333,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
MKG,GRR,0.0,0.0,0.9166666666666666,0.9166666666666666,24,Muskegon County,Muskegon,MI,43.16948806,-86.23822306,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
MSP,GRR,0.007902735562310031,0.00182370820668693,0.4340425531914894,0.3082066869300912,1645,Minneapolis-St Paul Intl,Minneapolis,MN,44.88054694,-93.2169225,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
ORD,GRR,0.05379832387131657,0.0005406866720735334,0.4257907542579075,0.42011354420113545,3699,Chicago O'Hare International,Chicago,IL,41.979595,-87.90446417,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
PHL,GRR,0.0,1.0,0.0,1.0,1,Philadelphia Intl,Philadelphia,PA,39.87195278,-75.24114083,Kent County International,Grand Rapids,MI,42.88081972,-85.52276778
ATL,GSO,0.020586182833217028,0.0006978367062107466,0.5132588974180042,0.38032100488485693,2866,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
BOS,GSO,0.028368794326241134,0.0,0.5602836879432624,0.44680851063829785,141,Gen Edw L Logan Intl,Boston,MA,42.3643475,-71.00517917,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
CLE,GSO,0.02027027027027027,0.0,0.3310810810810811,0.4527027027027027,148,Cleveland-Hopkins Intl,Cleveland,OH,41.41089417,-81.84939667,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
CLT,GSO,0.03654822335025381,0.0,0.4527918781725888,0.3218274111675127,985,Charlotte/Douglas International,Charlotte,NC,35.21401111,-80.94312583,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
CVG,GSO,0.007568590350047304,0.000946073793755913,0.5033112582781457,0.3197729422894986,1057,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
DFW,GSO,0.017357762777242044,0.0009643201542912247,0.43297974927675986,0.40790742526518803,1037,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
DTW,GSO,0.016867469879518072,0.0008032128514056225,0.3582329317269076,0.3156626506024096,1245,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
EWR,GSO,0.06501831501831502,0.0027472527472527475,0.5521978021978022,0.510989010989011,1092,Newark Intl,Newark,NJ,40.69249722,-74.16866056,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
IAD,GSO,0.06280193236714976,0.004830917874396135,0.4927536231884058,0.4251207729468599,207,Washington Dulles International,Chantilly,VA,38.94453194,-77.45580972,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
IAH,GSO,0.019305019305019305,0.0,0.36293436293436293,0.44787644787644787,1036,George Bush Intercontinental,Houston,TX,29.98047222,-95.33972222,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
LGA,GSO,0.06256742179072276,0.0,0.4746494066882416,0.30097087378640774,927,LaGuardia,New York,NY,40.77724306,-73.87260917,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
MCO,GSO,0.0,0.0,0.36363636363636365,0.36363636363636365,11,Orlando International,Orlando,FL,28.42888889,-81.31602778,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
MEM,GSO,0.014381591562799617,0.0019175455417066154,0.4199424736337488,0.2483221476510067,1043,Memphis International,Memphis,TN,35.04241667,-89.97666667,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
MIA,GSO,0.019267822736030827,0.0,0.35452793834296725,0.3063583815028902,519,Miami International,Miami,FL,25.79325,-80.29055556,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
MSP,GSO,0.0136986301369863,0.0,0.3178082191780822,0.2602739726027397,365,Minneapolis-St Paul Intl,Minneapolis,MN,44.88054694,-93.2169225,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
ORD,GSO,0.067816091954023,0.0011494252873563218,0.47701149425287354,0.46091954022988507,870,Chicago O'Hare International,Chicago,IL,41.979595,-87.90446417,Piedmont Triad International,Greensboro,NC,36.09774694,-79.9372975
ATL,GSP,0.026122448979591838,0.00040816326530612246,0.4293877551020408,0.36653061224489797,2450,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
CLE,GSP,0.00784313725490196,0.00196078431372549,0.45294117647058824,0.403921568627451,510,Cleveland-Hopkins Intl,Cleveland,OH,41.41089417,-81.84939667,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
CVG,GSP,0.02412280701754386,0.0,0.23684210526315788,0.17763157894736842,456,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
DFW,GSP,0.013937282229965157,0.004878048780487805,0.39303135888501745,0.41533101045296167,1435,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
DTW,GSP,0.01937046004842615,0.003228410008071025,0.3801452784503632,0.29055690072639223,1239,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
EWR,GSP,0.055984555984555984,0.0009652509652509653,0.5617760617760618,0.5038610038610039,1036,Newark Intl,Newark,NJ,40.69249722,-74.16866056,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
IAD,GSP,0.05278592375366569,0.004398826979472141,0.4941348973607038,0.37390029325513197,682,Washington Dulles International,Chantilly,VA,38.94453194,-77.45580972,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
IAH,GSP,0.016771488469601678,0.005241090146750524,0.3731656184486373,0.3448637316561845,954,George Bush Intercontinental,Houston,TX,29.98047222,-95.33972222,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
LGA,GSP,0.07060755336617405,0.0049261083743842365,0.4975369458128079,0.34318555008210183,609,LaGuardia,New York,NY,40.77724306,-73.87260917,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
MCO,GSP,0.022222222222222223,0.0,0.5333333333333333,0.45555555555555555,90,Orlando International,Orlando,FL,28.42888889,-81.31602778,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
MEM,GSP,0.02022058823529412,0.0027573529411764708,0.33455882352941174,0.23161764705882354,1088,Memphis International,Memphis,TN,35.04241667,-89.97666667,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
ORD,GSP,0.060675883256528416,0.0030721966205837174,0.42857142857142855,0.4055299539170507,1302,Chicago O'Hare International,Chicago,IL,41.979595,-87.90446417,Greenville-Spartanburg,Greer,SC,34.89566722,-82.21885833
ATL,GTR,0.016597510373443983,0.005186721991701245,0.38900414937759337,0.3392116182572614,964,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Golden Triangle Regional,Columbus-Starkville-West Point,MS,33.45033444,-88.59136861
ATL,GUC,0.0,0.0,1.0,1.0,2,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Gunnison County,Gunnison,CO,38.53396333,-106.9331817
DEN,GUC,0.036057692307692304,0.007211538461538462,0.39903846153846156,0.27403846153846156,832,Denver Intl,Denver,CO,39.85840806,-104.6670019,Gunnison County,Gunnison,CO,38.53396333,-106.9331817
DFW,GUC,0.045871559633027525,0.009174311926605505,0.6513761467889908,0.6513761467889908,109,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372,Gunnison County,Gunnison,CO,38.53396333,-106.9331817
ORD,GUC,0.5,0.0,0.5,0.5,2,Chicago O'Hare International,Chicago,IL,41.979595,-87.90446417,Gunnison County,Gunnison,CO,38.53396333,-106.9331817
SLC,GUC,0.0,0.07142857142857142,0.9285714285714286,0.6428571428571429,14,Salt Lake City Intl,Salt Lake City,UT,40.78838778,-111.9777731,Gunnison County,Gunnison,CO,38.53396333,-106.9331817
ATL,HDN,0.0,0.009345794392523364,0.4672897196261682,0.37383177570093457,107,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
DEN,HDN,0.03282442748091603,0.0,0.3717557251908397,0.31221374045801525,1310,Denver Intl,Denver,CO,39.85840806,-104.6670019,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
DFW,HDN,0.031746031746031744,0.047619047619047616,0.5873015873015873,0.6428571428571429,126,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
EWR,HDN,0.0,0.06666666666666667,0.4,0.6666666666666666,15,Newark Intl,Newark,NJ,40.69249722,-74.16866056,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
GJT,HDN,0.0,1.0,0.0,1.0,1,Walker ,Grand Junction,CO,39.1224125,-108.5267347,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
IAH,HDN,0.0,0.05357142857142857,0.5714285714285714,0.49107142857142855,112,George Bush Intercontinental,Houston,TX,29.98047222,-95.33972222,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
JFK,HDN,0.0,0.0,0.46153846153846156,0.6153846153846154,13,John F Kennedy Intl,New York,NY,40.63975111,-73.77892556,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
LGA,HDN,0.0,0.0,0.4666666666666667,0.4666666666666667,15,LaGuardia,New York,NY,40.77724306,-73.87260917,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
MSP,HDN,0.0,0.044642857142857144,0.6071428571428571,0.36607142857142855,112,Minneapolis-St Paul Intl,Minneapolis,MN,44.88054694,-93.2169225,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
ORD,HDN,0.035,0.005,0.605,0.53,200,Chicago O'Hare International,Chicago,IL,41.979595,-87.90446417,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
SLC,HDN,0.024128686327077747,0.005361930294906166,0.3672922252010724,0.2520107238605898,373,Salt Lake City Intl,Salt Lake City,UT,40.78838778,-111.9777731,Yampa Valley,Hayden,CO,40.48118028,-107.21765970000001
ATL,HHH,0.03110047846889952,0.019138755980861243,0.49282296650717705,0.33851674641148327,836,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Hilton Head,,,32.224384,-80.697629
ATL,HPN,0.019953596287703015,0.010672853828306265,0.39953596287703014,0.39582366589327145,2155,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
AVP,HPN,1.0,0.0,0.0,0.0,1,Wilkes-Barre/Scranton Intl,Wilkes-Barre/Scranton,PA,41.33814944,-75.72426750000001,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
CVG,HPN,0.03968253968253968,0.015873015873015872,0.2777777777777778,0.30952380952380953,126,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
DTW,HPN,0.025525525525525526,0.0045045045045045045,0.35135135135135137,0.26426426426426425,666,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
FLL,HPN,0.008806262230919765,0.009784735812133072,0.48043052837573386,0.37279843444227007,1022,Fort Lauderdale-Hollywood Int'l,Ft. Lauderdale,FL,26.07258333,-80.15275,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
JFK,HPN,0.0,0.0,1.0,1.0,1,John F Kennedy Intl,New York,NY,40.63975111,-73.77892556,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
MCO,HPN,0.007412398921832884,0.012129380053908356,0.3867924528301887,0.37264150943396224,1484,Orlando International,Orlando,FL,28.42888889,-81.31602778,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
ORD,HPN,0.05408388520971302,0.006622516556291391,0.3838300220750552,0.41501103752759383,3624,Chicago O'Hare International,Chicago,IL,41.979595,-87.90446417,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
PBI,HPN,0.0076481835564053535,0.01338432122370937,0.4024856596558317,0.44072657743785854,1046,Palm Beach International,West Palm Beach,FL,26.68316194,-80.09559417,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
PIA,HPN,0.0,0.0,1.0,0.0,1,Greater Peoria Regional,Peoria,IL,40.66424333,-89.69330556,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
RSW,HPN,0.007692307692307693,0.0057692307692307696,0.4096153846153846,0.4115384615384615,520,Southwest Florida International,Ft. Myers,FL,26.53616667,-81.75516667,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
TPA,HPN,0.016666666666666666,0.0,0.4166666666666667,0.38333333333333336,60,Tampa International ,Tampa,FL,27.97547222,-82.53325,Westchester Cty,White Plains,NY,41.06695778,-73.70757444
ATL,HSV,0.00951655881233346,0.0022839741149600305,0.43471640654739246,0.37304910544347164,2627,William B Hartsfield-Atlanta Intl,Atlanta,GA,33.64044444,-84.42694444,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
BHM,HSV,0.0,0.0,1.0,1.0,1,Birmingham International,Birmingham,AL,33.56294306,-86.75354972,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
CLT,HSV,0.0,0.0,0.3076923076923077,0.15384615384615385,13,Charlotte/Douglas International,Charlotte,NC,35.21401111,-80.94312583,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
CVG,HSV,0.01375,0.0025,0.44375,0.26875,800,Cincinnati Northern Kentucky Intl,Covington,KY,39.04614278,-84.6621725,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
DCA,HSV,0.0196078431372549,0.0017825311942959,0.5971479500891266,0.1497326203208556,561,Ronald Reagan Washington National,Arlington,VA,38.85208333,-77.03772222,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
DEN,HSV,0.0015290519877675841,0.0,0.4525993883792049,0.24464831804281345,654,Denver Intl,Denver,CO,39.85840806,-104.6670019,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
DFW,HSV,0.022753792298716453,0.0011668611435239206,0.4912485414235706,0.4451575262543757,1714,Dallas-Fort Worth International,Dallas-Fort Worth,TX,32.89595056,-97.0372,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
DTW,HSV,0.015759312320916905,0.0014326647564469914,0.3510028653295129,0.2664756446991404,698,Detroit Metropolitan-Wayne County,Detroit,MI,42.21205889,-83.34883583,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
IAD,HSV,0.05241379310344828,0.001379310344827586,0.503448275862069,0.4220689655172414,725,Washington Dulles International,Chantilly,VA,38.94453194,-77.45580972,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
IAH,HSV,0.020134228187919462,0.0009587727708533077,0.4199424736337488,0.37775647171620325,1043,George Bush Intercontinental,Houston,TX,29.98047222,-95.33972222,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
LGA,HSV,0.07246376811594203,0.014492753623188406,0.6086956521739131,0.3333333333333333,69,LaGuardia,New York,NY,40.77724306,-73.87260917,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
MCO,HSV,0.008064516129032258,0.0,0.14516129032258066,0.125,248,Orlando International,Orlando,FL,28.42888889,-81.31602778,Huntsville International ,Huntsville,AL,34.6404475,-86.77310944
